Temperature,Humidity,Pressure,Light,Cloudiness,API_Rain,Predict_Rain
20.7,45.0,1003.8,3969,83,0,0
29.3,72.3,1022.9,1159,68,0,0
37.0,81.8,1019.4,372,18,1,0
36.4,70.1,1009.8,3563,57,1,0
20.8,73.1,993.3,3596,93,1,1
38.2,69.8,1022.2,901,71,0,0
22.5,68.6,1023.3,53,76,0,0
27.5,49.7,1004.0,995,5,0,0
34.9,58.6,1004.0,95,2,0,0
21.8,86.1,1022.0,481,0,0,0
34.9,60.3,997.5,2090,99,1,1
35.9,49.1,1000.3,23,35,0,0
28.0,70.7,1006.0,658,19,0,0
36.7,65.4,995.0,3100,24,0,0
32.5,72.0,1003.5,3905,34,0,0
22.7,65.0,993.7,3974,48,0,0
30.6,41.2,998.1,1460,73,1,0
34.0,52.7,1024.1,1283,83,0,0
29.0,97.8,1000.3,3688,44,1,1
29.2,80.8,1001.1,1692,9,0,0
27.3,75.9,993.8,2056,93,0,0
24.2,70.5,1009.2,2105,25,0,0
37.3,76.1,1021.3,1130,18,0,0
21.9,50.9,1005.7,3144,42,0,0
37.6,86.9,1007.3,490,80,1,0
28.1,94.8,1016.8,626,81,0,0
26.0,83.4,996.8,1960,5,0,0
30.9,45.0,1003.5,2788,39,0,0
20.5,56.8,1006.0,4061,65,0,0
34.2,45.4,1012.5,2238,56,1,0
35.0,90.2,1018.9,126,19,1,0
25.2,40.5,995.4,3223,60,0,0
30.4,91.6,1010.0,159,0,0,0
35.7,56.5,1002.9,2612,47,0,0
38.0,68.3,995.8,2990,72,0,0
21.5,61.0,1014.8,1728,99,0,0
20.7,94.8,1022.0,3564,30,0,0
31.4,78.4,995.9,2824,46,0,0
27.4,47.0,1015.8,1172,60,1,1
21.5,44.3,1007.2,3134,57,0,0
23.6,87.1,1006.4,2873,39,0,0
39.2,99.7,1006.5,582,49,0,1
39.3,99.2,997.4,3195,56,0,1
20.0,55.0,1009.2,2349,80,1,0
37.5,85.0,1006.8,3974,100,0,0
34.1,72.2,997.4,1071,81,0,0
37.9,46.8,1009.7,1676,90,0,0
34.2,70.9,1022.8,3017,76,0,0
24.3,98.5,1016.5,340,95,1,1
23.1,47.2,1017.8,1401,85,0,0
31.0,61.5,1017.7,3596,38,0,0
21.0,48.4,1020.8,2489,80,0,0
31.9,46.9,1024.3,1737,7,0,0
26.5,76.4,991.9,408,5,0,0
25.8,47.1,999.7,396,57,1,0
29.3,69.1,992.2,3173,4,1,0
37.7,54.1,1017.5,630,31,1,0
38.1,67.0,990.9,3378,64,1,0
30.3,43.5,995.3,38,93,0,0
34.9,41.1,1006.4,3831,14,0,0
29.8,53.8,1019.3,3666,75,1,0
27.7,65.5,1008.8,862,13,0,0
29.9,46.2,1013.8,981,4,0,1
23.6,45.4,992.9,2438,84,1,1
23.0,85.6,1005.9,2460,35,0,1
27.9,55.5,1019.9,1035,71,0,1
26.0,55.6,1004.3,625,34,0,1
32.5,58.2,1016.6,1514,83,0,1
21.5,61.2,994.1,4028,17,0,0
24.1,98.5,1017.6,4071,22,0,1
31.4,79.1,990.2,646,3,0,0
28.9,68.9,1023.0,3047,87,0,0
27.8,41.7,1006.9,2027,1,0,1
35.8,85.6,1019.1,3132,99,0,0
24.1,95.5,1007.6,2351,6,1,1
31.8,70.2,1021.1,2904,45,1,0
29.7,78.0,1005.5,1886,93,0,0
34.4,99.3,1001.4,2324,71,0,1
29.5,74.1,998.1,1571,63,0,0
37.4,62.0,1003.0,2037,77,0,0
30.8,50.3,1011.2,922,92,0,0
28.1,76.5,1013.4,2928,69,0,0
29.3,97.5,1024.1,1610,9,1,1
28.9,48.6,1016.9,2985,65,0,0
24.6,88.4,1004.7,313,90,1,1
35.7,75.2,1009.6,2029,8,0,1
38.2,77.7,1019.7,2024,91,0,0
30.3,52.0,1004.8,2521,95,1,1
36.4,62.0,995.0,3302,50,0,0
33.0,88.0,1004.8,1283,100,0,1
22.0,69.1,998.1,1727,98,0,0
33.8,51.9,1019.8,977,41,1,0
27.0,65.3,1009.1,2917,27,0,0
33.4,44.7,1018.3,3381,5,1,0
33.4,96.0,1012.8,2057,48,0,1
32.7,74.3,1006.1,3373,61,0,0
35.9,85.5,991.3,1535,21,1,1
32.0,81.2,1001.0,1529,80,0,0
30.5,54.2,997.7,693,37,0,0
31.7,67.5,1010.5,1507,82,0,0
21.6,61.0,1016.2,2260,35,0,0
34.8,57.2,990.5,1888,82,0,0
21.7,96.8,999.1,823,22,0,1
36.2,52.5,1018.2,920,90,1,1
36.7,49.7,1003.3,2729,98,0,0
24.0,42.0,1006.4,1140,58,0,0
32.5,71.1,1007.9,1227,91,1,1
30.0,42.9,1001.2,1876,5,0,0
26.3,82.8,999.9,3108,65,0,0
28.9,66.1,1019.8,726,12,0,0
34.4,83.0,1016.8,1115,71,0,0
25.7,45.3,1009.1,1284,55,0,0
22.5,93.7,1000.3,1829,92,0,1
25.7,70.9,1008.5,355,60,1,0
21.4,99.7,1015.2,848,26,0,1
39.9,42.5,990.9,3356,3,0,0
37.3,84.5,1004.6,2311,39,0,0
20.0,55.3,1006.4,2315,82,1,1
23.6,44.7,993.6,2542,3,1,0
37.6,96.6,1019.1,3071,95,0,1
21.3,50.9,1009.8,1266,64,0,0
29.4,67.3,1014.2,3881,19,0,0
28.0,89.5,1001.5,1119,13,1,1
26.5,93.7,1020.7,71,87,0,0
36.4,65.4,1001.0,2561,55,0,0
35.2,96.8,1002.8,2871,10,0,1
37.5,40.2,1001.8,2651,30,0,0
23.7,76.2,1020.6,1576,2,1,0
23.7,76.4,1005.3,4012,26,0,1
20.3,92.5,994.6,427,84,1,1
28.9,63.2,1003.7,4071,59,0,0
26.2,64.1,999.4,4093,44,0,0
37.2,52.3,1018.5,2472,40,0,0
22.5,87.0,1003.7,1781,4,1,1
36.1,81.6,1003.6,2681,60,1,0
29.4,48.0,991.0,769,20,0,0
20.5,60.4,1014.6,62,50,0,0
38.2,81.7,1022.8,882,30,0,1
36.7,59.6,1009.8,2071,51,1,0
32.1,77.2,1001.7,1302,20,0,0
27.5,62.5,992.9,2643,41,0,0
24.5,61.1,1018.8,995,72,0,0
38.8,75.8,1016.1,542,2,0,0
34.9,99.6,999.6,3975,64,0,1
34.1,91.1,1000.7,3075,30,0,1
23.4,57.6,1016.7,3451,44,0,0
36.6,58.3,999.5,2676,61,1,0
31.7,59.3,1001.0,3733,90,0,0
23.4,71.8,1006.9,1733,93,0,0
29.5,68.0,1002.7,4052,71,0,0
20.2,74.4,1006.6,1739,15,0,1
20.9,46.2,993.2,1862,72,0,0
26.6,70.2,990.7,281,18,0,0
27.0,93.5,1004.7,1774,76,0,1
31.3,53.3,991.0,3850,54,0,0
28.2,81.7,1018.8,868,43,0,0
20.4,93.2,1019.5,980,30,0,0
30.1,96.0,1007.6,1731,78,0,1
39.0,84.0,1018.5,2193,56,1,0
36.3,53.9,996.1,957,49,1,0
28.4,67.5,1012.0,1335,52,0,0
36.3,70.9,998.8,361,48,1,0
29.2,67.1,990.6,1454,6,0,0
32.5,55.3,999.4,1236,82,1,1
34.8,80.2,1001.2,1997,8,0,0
31.9,96.1,1009.7,985,89,0,1
22.9,54.6,998.6,3869,12,0,1
28.1,99.1,1009.9,3471,96,0,1
34.7,71.7,1020.7,4067,11,0,0
24.9,84.0,1019.0,3459,81,0,0
23.5,56.7,997.4,707,80,1,0
23.1,87.8,1009.7,3032,85,1,1
34.1,43.0,1007.3,3086,38,0,0
38.2,66.1,1006.9,3245,24,0,0
26.8,90.2,996.9,152,94,1,1
20.0,89.7,995.8,2480,73,0,1
29.7,40.6,1003.4,2434,53,1,0
24.3,47.9,1014.6,541,16,1,0
33.6,41.6,1023.5,2952,46,0,0
33.5,52.4,1007.0,1584,7,1,0
30.9,49.7,998.0,3031,35,1,0
37.6,48.1,1020.7,394,45,0,0
33.1,52.1,1019.0,1571,65,0,0
27.4,64.0,1005.6,1546,42,0,0
21.0,89.1,1010.4,617,98,0,0
23.0,73.1,1019.1,1194,94,0,0
26.1,88.0,1024.7,2923,7,0,0
27.6,73.6,995.0,3363,19,0,0
28.6,43.7,1023.4,3515,10,0,0
30.2,92.4,1000.6,1247,57,0,1
36.6,42.1,1019.9,2798,36,0,0
40.0,95.8,1014.3,3060,38,1,1
30.9,45.3,1017.0,2309,61,1,0
22.7,69.7,1009.1,3626,26,0,0
39.5,58.6,997.7,3499,45,0,0
27.7,97.2,1019.9,18,72,0,1
29.6,54.3,991.9,2924,19,0,0
22.0,93.5,1017.6,1511,93,0,0
39.5,86.8,1007.3,1463,28,0,0
38.9,42.3,1012.6,1661,71,0,0
20.9,84.1,990.8,252,2,1,0
33.3,93.2,995.8,489,89,0,1
34.1,98.2,1015.7,1874,70,0,1
37.0,95.0,1009.7,2129,98,0,0
24.4,82.0,1012.6,1569,21,0,0
39.9,84.8,1007.5,2256,14,0,0
21.9,96.2,995.3,3877,79,1,1
31.7,47.1,993.6,3155,100,0,0
21.6,44.9,1010.5,1555,34,0,0
29.1,78.3,1007.5,1483,10,0,0
21.1,46.2,1024.7,2722,86,0,0
22.3,42.0,1017.1,1903,79,0,0
23.2,59.5,991.1,3639,5,0,0
23.6,84.1,991.9,1740,62,0,0
25.3,93.3,1005.5,2895,42,0,0
38.4,94.7,1015.7,1262,35,1,0
21.6,73.7,1023.5,570,62,0,0
39.3,88.5,1020.5,1012,53,0,0
37.9,92.1,1023.9,1524,31,0,1
33.4,87.8,1013.2,2553,8,0,0
23.8,88.8,1019.4,3485,84,0,0
23.1,85.0,1020.5,546,42,0,0
23.2,50.7,1019.5,3916,18,0,0
35.3,85.0,1005.7,2740,28,0,0
24.2,40.1,1022.8,1331,24,0,0
37.9,43.4,998.4,2018,89,1,1
31.0,85.6,1009.4,979,81,0,0
23.0,65.0,997.4,2910,15,1,0
20.8,46.7,1012.4,3597,9,1,0
37.5,74.4,1001.1,3566,52,0,0
33.5,62.8,992.2,472,8,0,0
34.2,69.8,999.0,2079,41,0,0
20.5,54.1,1020.6,612,13,1,0
27.9,81.3,1023.9,2497,25,0,0
34.1,94.6,990.3,3252,11,0,1
30.7,97.4,991.2,3795,3,1,1
23.9,58.7,1019.8,3509,53,0,0
22.9,40.9,1009.4,1140,12,0,1
24.9,67.0,1014.3,1482,40,0,0
35.0,86.8,1009.4,25,4,0,0
34.7,91.1,1006.8,2319,56,1,1
24.4,45.2,1013.2,2372,19,0,0
30.2,49.7,992.0,986,86,1,1
24.4,76.2,1004.5,2059,29,0,0
29.0,60.3,1021.2,3275,9,0,0
22.0,69.8,1024.1,2363,80,0,0
23.1,60.6,1012.5,2969,1,0,0
27.9,70.2,1017.7,928,44,0,0
28.1,41.7,1013.9,1424,70,1,0
20.3,82.4,992.3,1822,45,0,0
27.1,57.8,990.1,1470,85,0,0
39.7,48.3,1024.3,286,54,0,0
38.1,67.4,1003.9,2931,36,0,0
37.6,47.7,998.7,1814,88,0,0
25.3,85.7,997.2,1399,44,1,1
34.6,75.8,1008.1,3779,98,0,0
32.4,45.4,1004.9,4060,1,0,0
37.9,84.0,1001.7,1404,70,1,0
34.9,48.4,1002.3,205,61,1,0
21.3,63.7,1017.5,2613,84,1,0
30.8,49.2,1024.4,448,7,1,0
35.9,86.3,1015.8,3118,83,0,0
23.5,98.2,1023.8,1420,46,1,1
38.0,79.5,1019.7,1084,77,0,0
32.6,74.2,994.8,3220,74,0,0
28.4,70.9,1013.1,220,100,0,0
36.3,69.0,1002.2,3048,81,0,0
25.0,63.0,1012.6,3307,35,1,0
35.5,64.7,1001.7,275,93,0,0
21.7,68.1,1018.7,4033,28,0,0
28.8,95.7,1007.3,145,59,0,1
39.6,46.7,991.0,3599,45,1,0
26.6,44.1,1009.4,1078,74,0,0
31.1,44.4,1003.7,3081,66,0,0
25.8,90.0,1000.7,3453,42,1,1
33.9,94.6,996.9,3553,58,0,1
34.1,40.8,1006.1,2391,78,0,0
32.2,83.9,1005.4,1092,48,0,0
20.7,58.4,1021.9,3707,61,0,0
25.5,53.7,1020.1,3991,45,0,0
32.7,65.8,1004.4,3189,44,1,0
22.9,40.4,994.8,1751,64,0,0
28.0,73.8,1024.1,1968,11,1,0
20.3,73.9,1010.5,1894,80,1,0
31.7,54.9,1011.3,2379,53,1,0
29.5,42.6,1008.6,3988,64,0,0
29.6,57.2,1013.6,1510,84,0,0
39.8,45.7,1001.1,2731,1,0,1
39.8,69.3,1010.8,1396,59,0,0
33.9,44.4,1021.5,3699,27,1,0
25.4,79.0,999.3,987,85,1,1
36.3,77.4,1002.9,191,65,0,0
23.1,84.0,1006.9,2697,70,0,0
20.2,84.4,1006.7,1197,34,0,0
36.3,79.7,994.6,1907,69,0,0
24.3,82.0,1009.8,878,80,0,0
20.3,85.7,1012.7,382,6,0,0
25.1,84.0,993.5,932,30,0,0
20.6,65.9,1017.0,3343,78,0,0
31.4,63.2,1003.2,1595,33,0,1
23.4,79.7,998.3,531,51,0,0
21.3,96.9,1020.7,1718,26,0,1
30.7,98.1,1007.5,3713,26,0,1
39.5,81.3,1008.4,426,7,0,0
29.6,45.5,1010.5,2272,39,1,0
38.8,79.2,1020.1,1089,36,0,0
37.3,99.2,1019.7,438,89,0,1
34.1,70.9,1023.8,2195,85,0,0
23.9,83.1,1004.7,816,44,0,0
28.9,52.9,1011.2,2890,20,0,0
24.5,48.7,1005.4,2121,67,0,0
35.7,70.5,1009.1,3465,47,0,0
29.6,95.8,1013.1,2418,73,0,1
22.2,70.8,1017.2,617,55,0,0
31.9,73.8,1023.9,1204,26,0,0
22.9,91.9,990.2,1113,45,0,1
27.5,40.8,1010.3,1526,33,0,0
33.6,74.6,993.2,3894,77,0,0
29.7,92.6,1002.4,2466,19,0,1
33.4,67.8,1005.6,807,7,0,0
35.5,57.4,997.7,1435,43,1,0
38.4,85.1,1016.9,1451,28,1,0
37.3,89.2,1013.1,13,67,1,0
25.5,87.2,1021.9,1914,14,0,0
22.9,57.7,1016.2,3725,94,1,1
32.8,85.3,992.3,3858,0,0,1
38.3,64.2,1007.2,2732,27,0,0
20.6,83.4,1010.2,3719,95,0,0
25.8,57.9,1023.4,499,92,0,0
39.3,57.2,991.1,3785,91,0,0
35.1,46.9,1015.9,1649,87,0,0
25.1,89.2,999.8,3119,63,0,1
34.2,52.9,1003.5,1288,45,0,1
24.5,41.3,1007.3,3588,38,0,0
28.2,41.1,996.6,1547,71,1,0
29.1,60.7,1011.5,722,86,0,0
25.1,93.9,1001.1,3671,78,1,1
29.3,40.3,1014.3,2814,85,1,1
36.9,96.9,998.9,367,75,0,1
33.5,85.4,1003.9,4035,60,1,1
38.0,71.3,1012.1,624,98,0,0
31.4,88.3,991.7,2329,15,1,0
24.5,55.8,1014.6,3826,55,0,0
28.5,66.8,1013.0,1719,27,0,0
39.3,46.5,996.0,1379,71,0,0
33.0,86.2,1021.3,1644,68,0,1
22.3,80.1,998.6,485,66,0,0
21.6,65.8,1012.2,962,8,0,0
20.1,58.9,1007.2,3539,21,0,0
37.9,87.2,1008.9,2777,54,0,0
27.5,92.8,994.6,3477,61,0,1
33.7,78.8,1012.2,3888,56,0,0
27.4,48.5,1011.3,984,59,0,0
20.6,89.8,997.5,2581,74,1,1
29.0,81.6,998.3,172,39,1,0
31.1,95.0,1007.7,1573,61,0,0
34.6,49.8,1014.7,1641,87,0,0
35.0,81.4,1006.8,1643,81,1,1
27.5,58.9,1009.2,2619,23,0,0
20.3,43.3,1015.8,1047,28,0,0
38.5,76.4,1002.8,2803,16,0,0
39.9,72.7,1006.4,1242,2,0,0
20.3,81.2,1018.1,2516,1,0,0
20.3,86.2,1021.2,3153,54,0,0
30.4,49.8,1003.2,1001,68,0,0
39.2,90.3,1005.9,99,95,0,0
23.9,48.8,1009.3,1262,5,0,0
28.3,77.9,995.1,3714,67,0,0
25.8,84.5,1024.7,974,89,0,0
24.4,50.2,1018.5,3341,7,0,0
38.9,70.1,1021.8,3710,28,0,0
21.5,62.9,1022.4,2018,2,1,0
27.2,43.5,1000.0,3356,12,1,0
27.1,86.6,1008.6,375,65,0,0
40.0,73.6,1022.2,4075,11,0,0
21.8,94.1,1010.5,378,99,0,0
31.8,68.1,1021.4,1259,26,0,0
31.4,96.6,1018.4,2563,29,0,1
35.4,77.8,1012.6,1132,87,0,0
32.3,84.5,1013.0,3510,91,0,0
25.9,60.2,1002.1,1235,19,0,0
32.3,77.8,1007.9,2836,24,0,0
29.0,55.8,1019.4,2208,89,0,0
32.6,43.5,1023.1,3429,25,1,0
32.4,45.0,1020.5,3226,67,0,0
27.5,50.7,993.6,3232,80,0,0
32.5,61.8,1023.2,2243,18,0,0
34.7,90.3,995.1,3730,61,0,1
21.4,64.7,1010.3,2948,52,1,0
27.7,50.6,1011.8,1925,11,0,1
37.1,63.2,1022.9,665,58,0,0
32.6,52.2,999.7,3336,57,1,0
37.5,82.8,1014.5,2081,73,0,0
30.2,69.0,1002.8,3001,32,0,0
39.2,64.7,997.3,220,52,1,0
20.4,56.2,996.0,2250,99,0,0
21.6,47.3,1003.9,3317,78,0,0
21.0,67.3,1022.9,2457,12,0,0
33.2,85.9,1024.6,3027,66,0,0
30.3,96.4,1001.3,2563,44,1,1
26.8,56.4,1017.0,1161,75,0,0
21.8,84.0,1002.5,3992,76,0,0
30.2,59.3,1023.4,373,89,1,0
38.6,68.7,1015.5,3918,59,0,0
26.6,67.6,1023.1,2696,85,0,0
30.9,77.5,998.4,3010,29,0,0
39.6,99.7,1009.1,2341,86,1,1
33.1,65.4,994.0,4021,87,1,1
22.5,87.8,1018.8,1773,63,1,0
20.9,60.2,1005.1,3615,6,1,0
21.2,98.8,993.9,1775,71,0,0
36.3,65.6,1009.5,1242,75,0,0
23.6,99.4,995.3,1981,28,0,1
24.2,82.7,1013.5,577,63,0,0
39.4,84.4,1000.0,1367,80,0,0
22.5,95.7,993.4,1269,71,0,1
23.3,41.9,1012.6,716,14,0,0
35.2,72.8,1023.1,131,9,1,0
34.0,58.9,1013.1,2674,15,0,0
38.5,93.5,1018.3,2806,13,0,0
24.4,73.3,994.3,3947,84,1,1
30.3,59.8,990.4,2186,31,0,0
31.8,84.4,1012.9,3056,92,0,0
35.3,42.8,1020.3,2858,43,0,0
26.9,58.1,1022.7,1202,84,1,1
39.0,92.3,1009.4,783,49,1,0
24.3,61.9,992.1,3041,89,0,0
22.7,54.3,1005.4,1768,90,0,0
27.6,75.1,995.7,2226,0,0,0
37.1,70.7,1004.9,3544,12,0,1
21.6,81.5,996.7,2096,32,1,1
25.5,64.3,1022.9,612,30,1,0
20.9,70.6,995.1,181,43,0,0
36.7,89.2,1015.2,1314,38,1,0
26.1,71.5,990.6,1648,88,0,0
31.9,54.7,992.8,3136,53,0,0
34.3,96.6,1022.9,1730,88,0,1
22.4,53.7,1021.8,2438,30,0,0
33.7,64.1,1002.9,425,78,0,0
27.7,49.5,1010.7,2438,17,1,0
25.4,49.5,1001.7,3672,54,0,0
34.1,81.8,992.2,3963,68,1,0
35.2,85.7,1002.3,872,3,1,1
33.3,72.1,1010.4,1864,48,0,0
26.6,84.1,998.6,220,22,0,0
20.7,93.1,990.6,2694,58,0,1
28.2,77.6,999.3,2960,46,0,0
29.9,76.5,1023.1,931,61,1,0
25.3,78.2,993.2,3307,97,0,0
23.9,52.4,998.4,3490,72,0,0
33.4,40.9,1000.3,2883,59,0,0
36.2,89.2,994.2,2804,34,1,1
25.4,60.2,1010.2,2272,60,0,0
30.9,57.9,1012.6,2416,6,1,0
26.4,58.8,1024.7,3978,35,1,0
22.2,50.0,993.6,2889,57,1,0
39.0,70.4,994.3,393,25,0,0
34.1,52.7,992.3,2380,27,0,0
38.1,57.0,1025.0,2977,100,0,0
22.0,71.8,998.6,290,77,1,0
31.2,40.5,1014.9,3260,83,0,0
34.1,81.0,1012.7,742,85,0,0
23.8,93.7,1006.2,1389,42,0,0
31.0,53.1,1007.4,668,88,0,0
31.0,95.3,1016.9,2027,67,1,1
32.5,92.9,1007.3,2765,79,1,0
20.9,62.3,1002.7,2185,65,0,0
36.8,69.3,1008.5,1863,9,0,0
37.0,58.1,1020.5,205,28,0,1
33.2,88.8,990.6,1678,28,0,1
30.2,92.8,1017.0,2514,43,1,0
24.2,72.9,996.5,987,1,0,0
37.8,61.4,1005.1,2239,40,0,0
20.5,56.9,998.6,50,73,1,0
31.7,90.0,1012.5,2264,66,0,0
35.3,92.5,1020.5,3754,77,0,0
28.9,63.5,993.7,1410,76,1,0
32.5,88.5,1017.6,962,55,0,0
32.2,74.4,990.7,508,68,0,0
35.1,86.6,991.0,3213,13,1,1
27.9,88.1,1009.4,1512,47,0,0
38.2,48.6,1004.9,1581,43,0,0
33.4,94.4,1018.5,2486,24,1,0
24.8,96.2,1008.7,2567,99,0,1
36.8,98.7,1018.3,1681,82,0,1
29.8,93.7,1022.9,792,52,0,0
38.0,88.4,1016.0,372,70,0,0
23.1,58.6,1000.0,3971,98,0,0
23.2,46.0,1012.5,2713,55,0,0
31.2,80.6,993.7,722,39,0,0
38.0,43.0,998.0,2872,28,1,0
32.8,58.8,995.7,39,90,1,1
39.9,78.5,1021.9,374,5,0,0
36.3,64.2,990.3,2531,50,0,0
25.2,90.0,1022.0,2197,41,0,0
30.8,80.7,1009.0,1605,81,0,1
36.3,77.9,996.5,1774,58,0,0
34.1,95.3,996.0,607,1,0,1
23.0,40.5,990.9,3559,90,1,1
27.3,61.9,993.8,3714,62,1,0
32.2,55.8,1004.5,1390,6,0,0
25.0,78.7,996.2,2517,5,0,0
29.2,91.8,999.9,3099,22,0,1
27.0,97.5,1000.4,2935,82,0,0
30.3,53.5,1022.3,3773,75,0,0
32.9,65.7,1010.1,3900,92,0,0
32.2,53.6,1013.5,2859,28,0,1
25.6,80.1,999.4,226,78,1,0
34.7,65.1,1015.3,1032,54,1,0
29.5,59.4,1011.0,575,35,1,0
38.0,92.1,1012.1,160,85,0,0
32.8,89.6,1002.9,2829,16,0,1
23.7,43.1,993.8,2178,23,1,0
26.2,44.5,1009.4,2114,84,0,0
33.8,71.2,995.9,2832,1,0,0
26.8,63.6,998.7,1082,87,0,0
30.3,67.5,1018.8,468,35,0,0
38.6,40.8,1023.5,420,61,1,0
22.1,73.6,1022.1,2365,2,1,0
36.7,86.7,1001.1,1260,87,0,1
26.2,75.4,1020.2,3889,36,1,0
38.6,62.8,1014.7,2167,20,0,0
33.4,44.7,1014.5,1530,71,1,0
27.8,41.5,1018.0,2797,18,0,0
36.5,95.4,1003.9,990,51,1,1
39.8,71.0,1017.7,2585,100,0,0
33.2,53.8,1013.8,3179,92,0,0
21.5,64.1,993.4,3264,74,0,0
28.6,59.7,1020.9,1988,94,1,1
29.4,86.4,1020.1,2092,9,1,0
37.8,83.6,1024.8,3926,92,1,1
28.8,70.5,1011.8,3735,58,0,0
34.2,62.5,1022.7,797,71,0,0
20.4,64.6,1009.2,49,52,1,0
30.8,96.2,1006.5,1621,24,0,1
30.7,79.5,1001.0,3739,42,0,0
21.0,97.3,1011.3,3534,49,1,1
33.5,92.6,1018.9,2984,29,0,0
30.5,71.3,991.7,1997,55,1,0
33.4,74.6,1016.1,3562,11,0,0
31.6,53.3,1006.9,953,58,0,0
33.9,60.6,1009.0,593,69,1,0
31.0,59.7,1006.6,2098,23,1,0
27.5,98.8,997.5,2744,11,0,1
23.2,67.9,1012.6,376,74,0,0
22.9,90.8,1019.6,3161,61,0,0
25.8,52.9,1008.3,3911,1,1,0
26.6,96.1,1007.1,2771,31,0,1
32.8,84.6,1012.1,501,13,0,0
37.5,54.0,1022.4,3477,22,1,0
32.3,45.1,1004.8,1924,77,0,0
22.9,74.1,996.5,772,98,0,0
23.2,73.8,1004.9,496,16,0,0
26.8,85.7,1010.8,312,36,1,0
34.1,52.9,999.7,2335,74,1,0
34.5,93.1,1004.5,1817,98,1,1
24.9,70.0,990.4,3230,76,0,0
22.0,47.6,1013.4,3423,53,0,0
32.0,40.8,996.6,1184,37,1,0
31.3,79.3,1013.0,452,30,1,0
37.7,40.2,1011.9,1287,47,0,0
38.8,59.6,1004.9,993,30,1,0
31.7,68.8,1010.1,1163,44,1,0
24.0,68.2,1017.0,2745,46,0,0
33.0,49.4,1017.7,3370,27,0,0
23.7,58.0,1004.6,3558,90,1,1
33.1,81.7,1001.5,3580,31,0,0
20.3,49.9,995.8,855,6,0,0
31.8,48.8,1016.2,2071,83,0,0
38.6,95.8,1012.4,157,1,0,1
33.8,65.4,1003.0,2642,73,0,0
23.2,87.2,1013.9,1934,40,0,0
39.0,43.9,995.3,1133,58,0,0
34.0,93.1,1015.0,735,78,0,0
20.9,49.9,1004.1,993,17,0,0
28.4,85.8,1011.2,244,14,0,0
33.6,99.4,1016.4,3036,71,1,1
29.7,64.8,1006.6,313,8,0,0
28.5,49.3,1009.3,3559,79,0,0
20.2,85.8,1017.7,3604,60,0,0
39.0,81.3,1008.2,1284,55,0,0
28.3,43.5,994.7,3616,54,0,0
39.1,95.0,1002.0,974,64,0,1
22.5,59.3,996.9,430,11,1,0
34.8,82.5,1017.8,1234,16,0,0
23.1,55.1,1022.3,4060,96,1,1
37.9,60.2,992.2,365,12,0,0
21.1,52.7,996.8,3055,70,0,0
20.4,44.5,1024.0,869,95,0,0
26.0,82.7,998.9,739,56,0,0
39.1,84.1,1022.0,1756,59,0,0
31.6,46.3,1015.2,4051,0,1,0
34.9,66.8,1001.4,1653,44,0,0
37.1,40.9,1024.0,1378,11,1,1
31.8,62.9,1014.9,1492,54,1,0
27.6,98.1,1013.4,2587,65,1,1
23.8,80.1,1023.6,2076,91,0,0
25.2,50.2,1013.9,274,39,1,0
39.0,77.8,1024.2,3666,0,0,0
23.5,86.7,992.7,2513,89,1,1
34.7,41.2,993.8,2509,38,0,0
26.3,63.9,1014.3,1599,20,0,0
31.4,43.6,1006.7,2792,43,1,1
29.1,87.9,1006.6,722,42,0,0
34.1,62.2,996.1,1281,21,0,0
38.8,69.9,1001.2,3357,62,0,0
31.7,73.1,1008.4,329,61,0,0
37.0,97.3,1012.6,1012,6,1,1
28.8,87.7,1017.9,1876,99,0,0
24.0,95.0,1008.0,1497,85,0,0
30.4,88.1,1022.4,2638,15,0,0
34.7,83.1,1013.3,1290,36,0,0
21.1,80.7,1016.0,2290,19,0,0
36.5,99.1,1009.7,2964,49,1,1
21.6,59.3,1016.2,1275,38,0,0
36.9,92.9,1018.5,3532,68,0,0
37.7,98.0,1013.0,1149,24,0,1
36.1,83.1,1013.8,262,68,0,0
36.0,59.9,990.5,2081,41,0,0
27.9,82.8,1003.2,716,2,1,0
22.0,52.6,996.2,3856,87,0,0
22.6,67.1,1000.2,1749,4,0,0
20.7,73.7,1013.9,2279,10,0,0
37.6,57.1,1013.5,2554,40,0,0
31.6,56.9,1017.6,838,65,1,0
30.4,67.2,999.3,2482,33,1,0
27.0,75.8,998.1,3934,40,0,0
37.9,85.4,1016.2,139,41,1,0
22.3,94.5,1010.0,1971,34,0,0
32.3,48.4,1022.0,1557,25,0,0
23.5,77.2,1000.7,194,74,1,0
25.4,75.8,1004.7,522,60,0,0
26.4,72.6,1010.3,279,98,0,0
31.4,59.1,1011.4,386,21,0,0
23.0,70.1,993.0,3185,88,0,0
36.4,80.4,998.5,1798,99,0,0
27.5,93.7,1004.8,662,57,0,1
26.3,48.6,1024.2,3356,14,0,0
32.4,48.9,999.6,2713,81,0,0
33.9,77.8,1008.3,3003,83,1,1
39.4,91.8,1010.2,2380,70,0,0
30.4,69.8,1003.3,1290,72,1,1
39.8,65.7,1000.4,738,7,0,0
38.6,68.3,1022.3,893,33,0,0
28.5,52.3,992.8,3530,3,1,0
32.8,80.6,997.0,879,73,0,0
31.0,62.5,1021.9,1347,81,0,0
33.5,84.9,1023.3,1798,87,0,1
27.4,75.4,1006.9,3327,71,1,0
